dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2019,continentExp,Cumulative_number_for_14_days_of_COVID-19_cases_per_100000
04/04/2020,4,4,2020,0,0,Liechtenstein,LI,LIE,38378,Europe,106.8320392
04/03/2020,3,4,2020,3,0,Liechtenstein,LI,LIE,38378,Europe,130.2829746
04/02/2020,2,4,2020,4,0,Liechtenstein,LI,LIE,38378,Europe,122.4659961
04/01/2020,1,4,2020,4,0,Liechtenstein,LI,LIE,38378,Europe,158.945229
3/31/20,31,3,2020,2,0,Liechtenstein,LI,LIE,38378,Europe,148.5225911
3/30/20,30,3,2020,1,0,Liechtenstein,LI,LIE,38378,Europe,143.3112721
3/29/20,29,3,2020,1,0,Liechtenstein,LI,LIE,38378,Europe,148.5225911
3/28/20,28,3,2020,4,0,Liechtenstein,LI,LIE,38378,Europe,145.9169316
3/27/20,27,3,2020,5,0,Liechtenstein,LI,LIE,38378,Europe,135.4942936
3/26/20,26,3,2020,4,0,Liechtenstein,LI,LIE,38378,Europe,125.0716556
3/25/20,25,3,2020,1,0,Liechtenstein,LI,LIE,38378,Europe,119.8603367
3/24/20,24,3,2020,0,0,Liechtenstein,LI,LIE,38378,Europe,119.8603367
3/23/20,23,3,2020,10,0,Liechtenstein,LI,LIE,38378,Europe,
3/22/20,22,3,2020,2,0,Liechtenstein,LI,LIE,38378,Europe,
3/21/20,21,3,2020,9,0,Liechtenstein,LI,LIE,38378,Europe,
3/20/20,20,3,2020,0,0,Liechtenstein,LI,LIE,38378,Europe,
3/19/20,19,3,2020,18,0,Liechtenstein,LI,LIE,38378,Europe,
3/18/20,18,3,2020,0,0,Liechtenstein,LI,LIE,38378,Europe,
3/17/20,17,3,2020,0,0,Liechtenstein,LI,LIE,38378,Europe,
3/16/20,16,3,2020,3,0,Liechtenstein,LI,LIE,38378,Europe,
3/15/20,15,3,2020,0,0,Liechtenstein,LI,LIE,38378,Europe,
3/14/20,14,3,2020,0,0,Liechtenstein,LI,LIE,38378,Europe,
3/13/20,13,3,2020,1,0,Liechtenstein,LI,LIE,38378,Europe,
03/12/2020,12,3,2020,2,0,Liechtenstein,LI,LIE,38378,Europe,
03/05/2020,5,3,2020,1,0,Liechtenstein,LI,LIE,38378,Europe,
7/24/20,24,7,2020,0,0,Lithuania,LT,LTU,2794184,Europe,3.68622825
7/23/20,23,7,2020,11,0,Lithuania,LT,LTU,2794184,Europe,3.79359412
7/22/20,22,7,2020,2,0,Lithuania,LT,LTU,2794184,Europe,3.7578055
7/21/20,21,7,2020,15,0,Lithuania,LT,LTU,2794184,Europe,3.79359412
7/20/20,20,7,2020,17,0,Lithuania,LT,LTU,2794184,Europe,3.43570788
7/19/20,19,7,2020,7,1,Lithuania,LT,LTU,2794184,Europe,3.0062444
7/18/20,18,7,2020,6,0,Lithuania,LT,LTU,2794184,Europe,2.8630899
7/17/20,17,7,2020,20,0,Lithuania,LT,LTU,2794184,Europe,2.75572403
7/16/20,16,7,2020,7,0,Lithuania,LT,LTU,2794184,Europe,2.29047192
7/15/20,15,7,2020,1,0,Lithuania,LT,LTU,2794184,Europe,2.07574018
7/14/20,14,7,2020,5,0,Lithuania,LT,LTU,2794184,Europe,2.07574018
7/13/20,13,7,2020,4,0,Lithuania,LT,LTU,2794184,Europe,1.89679706
07/12/2020,12,7,2020,4,0,Lithuania,LT,LTU,2794184,Europe,1.86100844
07/11/2020,11,7,2020,4,0,Lithuania,LT,LTU,2794184,Europe,1.89679706
07/10/2020,10,7,2020,3,0,Lithuania,LT,LTU,2794184,Europe,1.82521981
07/09/2020,9,7,2020,10,0,Lithuania,LT,LTU,2794184,Europe,1.78943119
07/08/2020,8,7,2020,3,0,Lithuania,LT,LTU,2794184,Europe,1.46733358
07/07/2020,7,7,2020,5,0,Lithuania,LT,LTU,2794184,Europe,1.43154495
07/06/2020,6,7,2020,5,0,Lithuania,LT,LTU,2794184,Europe,1.3599677
07/05/2020,5,7,2020,3,0,Lithuania,LT,LTU,2794184,Europe,1.28839046
07/04/2020,4,7,2020,3,1,Lithuania,LT,LTU,2794184,Europe,1.28839046
07/03/2020,3,7,2020,7,0,Lithuania,LT,LTU,2794184,Europe,1.46733358
07/02/2020,2,7,2020,1,0,Lithuania,LT,LTU,2794184,Europe,1.43154495
07/01/2020,1,7,2020,1,0,Lithuania,LT,LTU,2794184,Europe,1.46733358
6/30/20,30,6,2020,0,0,Lithuania,LT,LTU,2794184,Europe,1.53891082
6/29/20,29,6,2020,3,0,Lithuania,LT,LTU,2794184,Europe,1.71785394
6/28/20,28,6,2020,5,0,Lithuania,LT,LTU,2794184,Europe,1.78943119
6/27/20,27,6,2020,2,0,Lithuania,LT,LTU,2794184,Europe,1.86100844
6/26/20,26,6,2020,2,0,Lithuania,LT,LTU,2794184,Europe,1.93258569
6/25/20,25,6,2020,1,1,Lithuania,LT,LTU,2794184,Europe,2.54099229
6/24/20,24,6,2020,2,1,Lithuania,LT,LTU,2794184,Europe,2.71993541
6/23/20,23,6,2020,3,0,Lithuania,LT,LTU,2794184,Europe,2.89887853
6/22/20,22,6,2020,3,0,Lithuania,LT,LTU,2794184,Europe,3.0062444
6/21/20,21,6,2020,3,0,Lithuania,LT,LTU,2794184,Europe,3.22097614
6/20/20,20,6,2020,8,0,Lithuania,LT,LTU,2794184,Europe,3.50728513
6/19/20,19,6,2020,6,0,Lithuania,LT,LTU,2794184,Europe,3.47149651
6/18/20,18,6,2020,2,0,Lithuania,LT,LTU,2794184,Europe,3.36413064
6/17/20,17,6,2020,3,0,Lithuania,LT,LTU,2794184,Europe,3.36413064
6/16/20,16,6,2020,5,1,Lithuania,LT,LTU,2794184,Europe,3.39991926
6/15/20,15,6,2020,5,0,Lithuania,LT,LTU,2794184,Europe,3.32834201
6/14/20,14,6,2020,7,1,Lithuania,LT,LTU,2794184,Europe,3.32834201
6/13/20,13,6,2020,4,0,Lithuania,LT,LTU,2794184,Europe,3.36413064
06/12/2020,12,6,2020,19,0,Lithuania,LT,LTU,2794184,Europe,3.43570788
06/11/2020,11,6,2020,6,2,Lithuania,LT,LTU,2794184,Europe,3.07782165
06/10/2020,10,6,2020,7,1,Lithuania,LT,LTU,2794184,Europe,3.14939889
06/09/2020,9,6,2020,6,0,Lithuania,LT,LTU,2794184,Europe,3.04203302
06/08/2020,8,6,2020,9,0,Lithuania,LT,LTU,2794184,Europe,3.25676477
06/07/2020,7,6,2020,11,0,Lithuania,LT,LTU,2794184,Europe,3.18518752
06/06/2020,6,6,2020,7,0,Lithuania,LT,LTU,2794184,Europe,3.22097614
06/05/2020,5,6,2020,3,0,Lithuania,LT,LTU,2794184,Europe,3.32834201
06/04/2020,4,6,2020,2,0,Lithuania,LT,LTU,2794184,Europe,3.82938275
06/03/2020,3,6,2020,4,1,Lithuania,LT,LTU,2794184,Europe,4.29463486
06/02/2020,2,6,2020,3,0,Lithuania,LT,LTU,2794184,Europe,4.68830972
06/01/2020,1,6,2020,5,0,Lithuania,LT,LTU,2794184,Europe,4.79567559
5/31/20,31,5,2020,8,2,Lithuania,LT,LTU,2794184,Europe,4.86725284
5/30/20,30,5,2020,6,0,Lithuania,LT,LTU,2794184,Europe,4.97461871
5/29/20,29,5,2020,9,2,Lithuania,LT,LTU,2794184,Europe,5.18935045
5/28/20,28,5,2020,8,1,Lithuania,LT,LTU,2794184,Europe,5.08198458
5/27/20,27,5,2020,4,2,Lithuania,LT,LTU,2794184,Europe,5.29671632
5/26/20,26,5,2020,12,0,Lithuania,LT,LTU,2794184,Europe,5.36829357
5/25/20,25,5,2020,7,0,Lithuania,LT,LTU,2794184,Europe,5.15356183
5/24/20,24,5,2020,12,2,Lithuania,LT,LTU,2794184,Europe,6.15564329
5/23/20,23,5,2020,10,0,Lithuania,LT,LTU,2794184,Europe,6.0124888
5/22/20,22,5,2020,17,1,Lithuania,LT,LTU,2794184,Europe,5.76196843
5/21/20,21,5,2020,15,0,Lithuania,LT,LTU,2794184,Europe,5.33250495
5/20/20,20,5,2020,15,1,Lithuania,LT,LTU,2794184,Europe,4.97461871
5/19/20,19,5,2020,6,3,Lithuania,LT,LTU,2794184,Europe,4.58094385
5/18/20,18,5,2020,7,1,Lithuania,LT,LTU,2794184,Europe,4.68830972
5/17/20,17,5,2020,11,1,Lithuania,LT,LTU,2794184,Europe,4.58094385
5/16/20,16,5,2020,12,0,Lithuania,LT,LTU,2794184,Europe,4.43778935
5/15/20,15,5,2020,6,0,Lithuania,LT,LTU,2794184,Europe,4.5093666
5/14/20,14,5,2020,14,4,Lithuania,LT,LTU,2794184,Europe,4.65252109
5/13/20,13,5,2020,6,0,Lithuania,LT,LTU,2794184,Europe,5.2609277
05/12/2020,12,5,2020,6,0,Lithuania,LT,LTU,2794184,Europe,1.28839046
05/11/2020,11,5,2020,35,0,Lithuania,LT,LTU,2794184,Europe,1.46733358
05/10/2020,10,5,2020,8,1,Lithuania,LT,LTU,2794184,Europe,0.64419523
05/09/2020,9,5,2020,3,0,Lithuania,LT,LTU,2794184,Europe,0.93050422
05/08/2020,8,5,2020,5,1,Lithuania,LT,LTU,2794184,Europe,0.82313835
05/07/2020,7,5,2020,5,2,Lithuania,LT,LTU,2794184,Europe,1.07365871
05/06/2020,6,5,2020,4,0,Lithuania,LT,LTU,2794184,Europe,1.89679706
05/05/2020,5,5,2020,9,0,Lithuania,LT,LTU,2794184,Europe,2.46941504
05/04/2020,4,5,2020,4,0,Lithuania,LT,LTU,2794184,Europe,3.0062444
05/03/2020,3,5,2020,7,1,Lithuania,LT,LTU,2794184,Europe,3.86517137
05/02/2020,2,5,2020,14,0,Lithuania,LT,LTU,2794184,Europe,5.72617981
05/01/2020,1,5,2020,10,0,Lithuania,LT,LTU,2794184,Europe,8.44611522
4/30/20,30,4,2020,31,1,Lithuania,LT,LTU,2794184,Europe,10.16396916
4/29/20,29,4,2020,-105,3,Lithuania,LT,LTU,2794184,Europe,9.80608292
4/28/20,28,4,2020,11,0,Lithuania,LT,LTU,2794184,Europe,13.56388842
4/27/20,27,4,2020,12,0,Lithuania,LT,LTU,2794184,Europe,13.45652255
4/26/20,26,4,2020,16,1,Lithuania,LT,LTU,2794184,Europe,13.34915668
4/25/20,25,4,2020,0,0,Lithuania,LT,LTU,2794184,Europe,14.70912438
4/24/20,24,4,2020,12,2,Lithuania,LT,LTU,2794184,Europe,16.28382383
4/23/20,23,4,2020,28,0,Lithuania,LT,LTU,2794184,Europe,17.39327117
4/22/20,22,4,2020,20,1,Lithuania,LT,LTU,2794184,Europe,17.53642566
4/21/20,21,4,2020,24,1,Lithuania,LT,LTU,2794184,Europe,18.14483227
4/20/20,20,4,2020,28,3,Lithuania,LT,LTU,2794184,Europe,18.43114126
4/19/20,19,4,2020,59,0,Lithuania,LT,LTU,2794184,Europe,18.86060474
4/18/20,18,4,2020,90,1,Lithuania,LT,LTU,2794184,Europe,16.74907594
4/17/20,17,4,2020,58,3,Lithuania,LT,LTU,2794184,Europe,17.8943119
4/16/20,16,4,2020,21,5,Lithuania,LT,LTU,2794184,Europe,18.25219814
4/15/20,15,4,2020,0,0,Lithuania,LT,LTU,2794184,Europe,19.21849098
4/14/20,14,4,2020,8,0,Lithuania,LT,LTU,2794184,Europe,20.97213355
4/13/20,13,4,2020,9,1,Lithuania,LT,LTU,2794184,Europe,20.68582456
04/12/2020,12,4,2020,54,6,Lithuania,LT,LTU,2794184,Europe,23.58470308
04/11/2020,11,4,2020,44,2,Lithuania,LT,LTU,2794184,Europe,22.94050785
04/10/2020,10,4,2020,43,0,Lithuania,LT,LTU,2794184,Europe,23.47733721
04/09/2020,9,4,2020,32,0,Lithuania,LT,LTU,2794184,Europe,22.83314198
04/08/2020,8,4,2020,37,1,Lithuania,LT,LTU,2794184,Europe,24.01416657
04/07/2020,7,4,2020,32,1,Lithuania,LT,LTU,2794184,Europe,23.7636462
04/06/2020,6,4,2020,40,4,Lithuania,LT,LTU,2794184,Europe,23.9068007
04/05/2020,5,4,2020,0,0,Lithuania,LT,LTU,2794184,Europe,23.83522345
04/04/2020,4,4,2020,122,0,Lithuania,LT,LTU,2794184,Europe,25.12361391
04/03/2020,3,4,2020,68,1,Lithuania,LT,LTU,2794184,Europe,21.5089629
04/02/2020,2,4,2020,48,1,Lithuania,LT,LTU,2794184,Europe,19.61216584
04/01/2020,1,4,2020,49,0,Lithuania,LT,LTU,2794184,Europe,18.18062089
3/31/20,31,3,2020,0,0,Lithuania,LT,LTU,2794184,Europe,16.71328731
3/30/20,30,3,2020,90,0,Lithuania,LT,LTU,2794184,Europe,16.82065319
3/29/20,29,3,2020,36,2,Lithuania,LT,LTU,2794184,Europe,13.77862016
3/28/20,28,3,2020,59,1,Lithuania,LT,LTU,2794184,Europe,12.59759558
3/27/20,27,3,2020,25,0,Lithuania,LT,LTU,2794184,Europe,10.59343264
3/26/20,26,3,2020,65,2,Lithuania,LT,LTU,2794184,Europe,9.69871705
3/25/20,25,3,2020,30,1,Lithuania,LT,LTU,2794184,Europe,7.44403375
3/24/20,24,3,2020,36,0,Lithuania,LT,LTU,2794184,Europe,6.37037504
3/23/20,23,3,2020,38,0,Lithuania,LT,LTU,2794184,Europe,5.08198458
3/22/20,22,3,2020,36,0,Lithuania,LT,LTU,2794184,Europe,3.72201688
3/21/20,21,3,2020,21,1,Lithuania,LT,LTU,2794184,Europe,2.46941504
3/20/20,20,3,2020,15,0,Lithuania,LT,LTU,2794184,Europe,1.71785394
3/19/20,19,3,2020,8,0,Lithuania,LT,LTU,2794184,Europe,1.18102459
3/18/20,18,3,2020,8,0,Lithuania,LT,LTU,2794184,Europe,0.89471559
3/17/20,17,3,2020,3,0,Lithuania,LT,LTU,2794184,Europe,0.6084066
3/16/20,16,3,2020,5,0,Lithuania,LT,LTU,2794184,Europe,0.50104073
3/15/20,15,3,2020,3,0,Lithuania,LT,LTU,2794184,Europe,0.32209761
3/14/20,14,3,2020,3,0,Lithuania,LT,LTU,2794184,Europe,0.21473174
03/12/2020,12,3,2020,0,0,Lithuania,LT,LTU,2794184,Europe,0.10736587
03/11/2020,11,3,2020,2,0,Lithuania,LT,LTU,2794184,Europe,0.10736587
03/02/2020,2,3,2020,0,0,Lithuania,LT,LTU,2794184,Europe,0.03578862
03/01/2020,1,3,2020,0,0,Lithuania,LT,LTU,2794184,Europe,0.03578862
2/29/20,29,2,2020,0,0,Lithuania,LT,LTU,2794184,Europe,0.03578862
2/28/20,28,2,2020,1,0,Lithuania,LT,LTU,2794184,Europe,0.03578862
2/27/20,27,2,2020,0,0,Lithuania,LT,LTU,2794184,Europe,0
2/26/20,26,2,2020,0,0,Lithuania,LT,LTU,2794184,Europe,0
2/25/20,25,2,2020,0,0,Lithuania,LT,LTU,2794184,Europe,0
2/24/20,24,2,2020,0,0,Lithuania,LT,LTU,2794184,Europe,0
2/23/20,23,2,2020,0,0,Lithuania,LT,LTU,2794184,Europe,0
2/22/20,22,2,2020,0,0,Lithuania,LT,LTU,2794184,Europe,0
2/21/20,21,2,2020,0,0,Lithuania,LT,LTU,2794184,Europe,0
2/20/20,20,2,2020,0,0,Lithuania,LT,LTU,2794184,Europe,0
2/19/20,19,2,2020,0,0,Lithuania,LT,LTU,2794184,Europe,0
2/18/20,18,2,2020,0,0,Lithuania,LT,LTU,2794184,Europe,0
2/17/20,17,2,2020,0,0,Lithuania,LT,LTU,2794184,Europe,0
2/16/20,16,2,2020,0,0,Lithuania,LT,LTU,2794184,Europe,0
2/15/20,15,2,2020,0,0,Lithuania,LT,LTU,2794184,Europe,0
2/14/20,14,2,2020,0,0,Lithuania,LT,LTU,2794184,Europe,0
2/13/20,13,2,2020,0,0,Lithuania,LT,LTU,2794184,Europe,0
02/12/2020,12,2,2020,0,0,Lithuania,LT,LTU,2794184,Europe,0
02/11/2020,11,2,2020,0,0,Lithuania,LT,LTU,2794184,Europe,0
02/10/2020,10,2,2020,0,0,Lithuania,LT,LTU,2794184,Europe,0
02/09/2020,9,2,2020,0,0,Lithuania,LT,LTU,2794184,Europe,0
02/08/2020,8,2,2020,0,0,Lithuania,LT,LTU,2794184,Europe,0
02/07/2020,7,2,2020,0,0,Lithuania,LT,LTU,2794184,Europe,0
02/06/2020,6,2,2020,0,0,Lithuania,LT,LTU,2794184,Europe,0
02/05/2020,5,2,2020,0,0,Lithuania,LT,LTU,2794184,Europe,0
02/04/2020,4,2,2020,0,0,Lithuania,LT,LTU,2794184,Europe,0
02/03/2020,3,2,2020,0,0,Lithuania,LT,LTU,2794184,Europe,0
02/02/2020,2,2,2020,0,0,Lithuania,LT,LTU,2794184,Europe,0
02/01/2020,1,2,2020,0,0,Lithuania,LT,LTU,2794184,Europe,0
1/31/20,31,1,2020,0,0,Lithuania,LT,LTU,2794184,Europe,0
1/30/20,30,1,2020,0,0,Lithuania,LT,LTU,2794184,Europe,0
1/29/20,29,1,2020,0,0,Lithuania,LT,LTU,2794184,Europe,0
1/28/20,28,1,2020,0,0,Lithuania,LT,LTU,2794184,Europe,0
1/27/20,27,1,2020,0,0,Lithuania,LT,LTU,2794184,Europe,0
1/26/20,26,1,2020,0,0,Lithuania,LT,LTU,2794184,Europe,0
1/25/20,25,1,2020,0,0,Lithuania,LT,LTU,2794184,Europe,0
1/24/20,24,1,2020,0,0,Lithuania,LT,LTU,2794184,Europe,0
1/23/20,23,1,2020,0,0,Lithuania,LT,LTU,2794184,Europe,0
1/22/20,22,1,2020,0,0,Lithuania,LT,LTU,2794184,Europe,0
1/21/20,21,1,2020,0,0,Lithuania,LT,LTU,2794184,Europe,0
1/20/20,20,1,2020,0,0,Lithuania,LT,LTU,2794184,Europe,0
1/19/20,19,1,2020,0,0,Lithuania,LT,LTU,2794184,Europe,0
1/18/20,18,1,2020,0,0,Lithuania,LT,LTU,2794184,Europe,0
1/17/20,17,1,2020,0,0,Lithuania,LT,LTU,2794184,Europe,0
1/16/20,16,1,2020,0,0,Lithuania,LT,LTU,2794184,Europe,0
1/15/20,15,1,2020,0,0,Lithuania,LT,LTU,2794184,Europe,0
1/14/20,14,1,2020,0,0,Lithuania,LT,LTU,2794184,Europe,0
1/13/20,13,1,2020,0,0,Lithuania,LT,LTU,2794184,Europe,0
01/12/2020,12,1,2020,0,0,Lithuania,LT,LTU,2794184,Europe,
01/11/2020,11,1,2020,0,0,Lithuania,LT,LTU,2794184,Europe,
01/10/2020,10,1,2020,0,0,Lithuania,LT,LTU,2794184,Europe,
01/09/2020,9,1,2020,0,0,Lithuania,LT,LTU,2794184,Europe,
01/08/2020,8,1,2020,0,0,Lithuania,LT,LTU,2794184,Europe,
01/07/2020,7,1,2020,0,0,Lithuania,LT,LTU,2794184,Europe,
01/06/2020,6,1,2020,0,0,Lithuania,LT,LTU,2794184,Europe,
01/05/2020,5,1,2020,0,0,Lithuania,LT,LTU,2794184,Europe,
01/04/2020,4,1,2020,0,0,Lithuania,LT,LTU,2794184,Europe,
01/03/2020,3,1,2020,0,0,Lithuania,LT,LTU,2794184,Europe,
01/02/2020,2,1,2020,0,0,Lithuania,LT,LTU,2794184,Europe,
01/01/2020,1,1,2020,0,0,Lithuania,LT,LTU,2794184,Europe,
12/31/19,31,12,2019,0,0,Lithuania,LT,LTU,2794184,Europe,
7/24/20,24,7,2020,98,1,Luxembourg,LU,LUX,613894,Europe,200.8490065
7/23/20,23,7,2020,129,0,Luxembourg,LU,LUX,613894,Europe,196.1250639
7/22/20,22,7,2020,120,0,Luxembourg,LU,LUX,613894,Europe,182.7677091
7/21/20,21,7,2020,122,0,Luxembourg,LU,LUX,613894,Europe,173.1569294
7/20/20,20,7,2020,74,0,Luxembourg,LU,LUX,613894,Europe,156.5416831
7/19/20,19,7,2020,124,0,Luxembourg,LU,LUX,613894,Europe,151.9806351
7/18/20,18,7,2020,163,0,Luxembourg,LU,LUX,613894,Europe,136.5056508
7/17/20,17,7,2020,66,0,Luxembourg,LU,LUX,613894,Europe,118.4243534
7/16/20,16,7,2020,0,0,Luxembourg,LU,LUX,613894,Europe,115.8180403
7/15/20,15,7,2020,100,0,Luxembourg,LU,LUX,613894,Europe,123.3111905
7/14/20,14,7,2020,31,0,Luxembourg,LU,LUX,613894,Europe,114.0262
7/13/20,13,7,2020,83,1,Luxembourg,LU,LUX,613894,Europe,111.2569923
07/12/2020,12,7,2020,65,0,Luxembourg,LU,LUX,613894,Europe,101.8091071
07/11/2020,11,7,2020,58,0,Luxembourg,LU,LUX,613894,Europe,98.38832111
07/10/2020,10,7,2020,69,0,Luxembourg,LU,LUX,613894,Europe,92.52411654
07/09/2020,9,7,2020,47,0,Luxembourg,LU,LUX,613894,Europe,83.0762314
07/08/2020,8,7,2020,61,0,Luxembourg,LU,LUX,613894,Europe,76.56044855
07/07/2020,7,7,2020,20,0,Luxembourg,LU,LUX,613894,Europe,68.57861455
07/06/2020,6,7,2020,46,0,Luxembourg,LU,LUX,613894,Europe,65.48361769
07/05/2020,5,7,2020,29,0,Luxembourg,LU,LUX,613894,Europe,60.43388598
07/04/2020,4,7,2020,52,0,Luxembourg,LU,LUX,613894,Europe,56.68731084
07/03/2020,3,7,2020,50,0,Luxembourg,LU,LUX,613894,Europe,49.5199497
07/02/2020,2,7,2020,46,0,Luxembourg,LU,LUX,613894,Europe,42.35258856
07/01/2020,1,7,2020,43,0,Luxembourg,LU,LUX,613894,Europe,36.48838399
6/30/20,30,6,2020,14,0,Luxembourg,LU,LUX,613894,Europe,29.97260113
6/29/20,29,6,2020,25,0,Luxembourg,LU,LUX,613894,Europe,28.01786628
6/28/20,28,6,2020,44,0,Luxembourg,LU,LUX,613894,Europe,25.08576399
6/27/20,27,6,2020,22,0,Luxembourg,LU,LUX,613894,Europe,19.22155942
6/26/20,26,6,2020,11,0,Luxembourg,LU,LUX,613894,Europe,16.12656257
6/25/20,25,6,2020,7,0,Luxembourg,LU,LUX,613894,Europe,14.823406
6/24/20,24,6,2020,12,0,Luxembourg,LU,LUX,613894,Europe,14.17182771
6/23/20,23,6,2020,1,0,Luxembourg,LU,LUX,613894,Europe,13.19446028
6/22/20,22,6,2020,15,0,Luxembourg,LU,LUX,613894,Europe,13.19446028
6/21/20,21,6,2020,6,0,Luxembourg,LU,LUX,613894,Europe,11.40262
6/20/20,20,6,2020,8,0,Luxembourg,LU,LUX,613894,Europe,10.91393628
6/19/20,19,6,2020,6,0,Luxembourg,LU,LUX,613894,Europe,10.42525257
6/18/20,18,6,2020,10,0,Luxembourg,LU,LUX,613894,Europe,10.58814714
6/17/20,17,6,2020,3,0,Luxembourg,LU,LUX,613894,Europe,8.95920143
6/16/20,16,6,2020,2,0,Luxembourg,LU,LUX,613894,Europe,8.63341228
6/15/20,15,6,2020,7,0,Luxembourg,LU,LUX,613894,Europe,8.47051771
6/14/20,14,6,2020,8,0,Luxembourg,LU,LUX,613894,Europe,7.65604485
6/13/20,13,6,2020,3,0,Luxembourg,LU,LUX,613894,Europe,7.00446657
06/12/2020,12,6,2020,3,0,Luxembourg,LU,LUX,613894,Europe,7.16736114
06/11/2020,11,6,2020,3,0,Luxembourg,LU,LUX,613894,Europe,7.81893943
06/10/2020,10,6,2020,6,0,Luxembourg,LU,LUX,613894,Europe,8.30762314
06/09/2020,9,6,2020,1,0,Luxembourg,LU,LUX,613894,Europe,7.65604485
06/08/2020,8,6,2020,4,0,Luxembourg,LU,LUX,613894,Europe,7.65604485
06/07/2020,7,6,2020,3,0,Luxembourg,LU,LUX,613894,Europe,7.33025571
06/06/2020,6,6,2020,5,0,Luxembourg,LU,LUX,613894,Europe,8.30762314
06/05/2020,5,6,2020,7,0,Luxembourg,LU,LUX,613894,Europe,7.65604485
06/04/2020,4,6,2020,0,0,Luxembourg,LU,LUX,613894,Europe,7.981834
06/03/2020,3,6,2020,1,0,Luxembourg,LU,LUX,613894,Europe,10.09946343
06/02/2020,2,6,2020,1,0,Luxembourg,LU,LUX,613894,Europe,11.72840914
06/01/2020,1,6,2020,2,0,Luxembourg,LU,LUX,613894,Europe,11.89130371
5/31/20,31,5,2020,4,0,Luxembourg,LU,LUX,613894,Europe,14.00893314
5/30/20,30,5,2020,4,0,Luxembourg,LU,LUX,613894,Europe,14.49761685
5/29/20,29,5,2020,7,0,Luxembourg,LU,LUX,613894,Europe,15.14919514
5/28/20,28,5,2020,6,0,Luxembourg,LU,LUX,613894,Europe,15.80077342
5/27/20,27,5,2020,2,0,Luxembourg,LU,LUX,613894,Europe,16.45235171
5/26/20,26,5,2020,1,0,Luxembourg,LU,LUX,613894,Europe,17.10392999
5/25/20,25,5,2020,2,1,Luxembourg,LU,LUX,613894,Europe,17.26682457
5/24/20,24,5,2020,9,0,Luxembourg,LU,LUX,613894,Europe,18.40708657
5/23/20,23,5,2020,1,0,Luxembourg,LU,LUX,613894,Europe,17.91840285
5/22/20,22,5,2020,9,0,Luxembourg,LU,LUX,613894,Europe,19.71024314
5/21/20,21,5,2020,13,0,Luxembourg,LU,LUX,613894,Europe,19.54734857
5/20/20,20,5,2020,11,2,Luxembourg,LU,LUX,613894,Europe,19.22155942
5/19/20,19,5,2020,2,0,Luxembourg,LU,LUX,613894,Europe,19.38445399
5/18/20,18,5,2020,15,3,Luxembourg,LU,LUX,613894,Europe,19.71024314
5/17/20,17,5,2020,7,0,Luxembourg,LU,LUX,613894,Europe,19.22155942
5/16/20,16,5,2020,8,1,Luxembourg,LU,LUX,613894,Europe,19.71024314
5/15/20,15,5,2020,11,0,Luxembourg,LU,LUX,613894,Europe,21.33918885
5/14/20,14,5,2020,10,1,Luxembourg,LU,LUX,613894,Europe,21.99076714
5/13/20,13,5,2020,6,1,Luxembourg,LU,LUX,613894,Europe,24.92286942
05/12/2020,12,5,2020,2,0,Luxembourg,LU,LUX,613894,Europe,25.90023685
05/11/2020,11,5,2020,9,0,Luxembourg,LU,LUX,613894,Europe,26.55181513
05/10/2020,10,5,2020,6,1,Luxembourg,LU,LUX,613894,Europe,27.04049885
05/09/2020,9,5,2020,12,0,Luxembourg,LU,LUX,613894,Europe,28.66944456
05/08/2020,8,5,2020,8,2,Luxembourg,LU,LUX,613894,Europe,31.60154685
05/07/2020,7,5,2020,11,2,Luxembourg,LU,LUX,613894,Europe,32.09023056
05/06/2020,6,5,2020,12,0,Luxembourg,LU,LUX,613894,Europe,36.16259485
05/05/2020,5,5,2020,4,0,Luxembourg,LU,LUX,613894,Europe,43.98153427
05/04/2020,4,5,2020,12,4,Luxembourg,LU,LUX,613894,Europe,44.63311256
05/03/2020,3,5,2020,10,0,Luxembourg,LU,LUX,613894,Europe,44.79600713
05/02/2020,2,5,2020,18,2,Luxembourg,LU,LUX,613894,Europe,52.45205198
05/01/2020,1,5,2020,15,1,Luxembourg,LU,LUX,613894,Europe,55.38415427
4/30/20,30,4,2020,28,0,Luxembourg,LU,LUX,613894,Europe,64.50625026
4/29/20,29,4,2020,12,1,Luxembourg,LU,LUX,613894,Europe,70.69624398
4/28/20,28,4,2020,6,0,Luxembourg,LU,LUX,613894,Europe,71.18492769
4/27/20,27,4,2020,12,3,Luxembourg,LU,LUX,613894,Europe,71.99940055
4/26/20,26,4,2020,16,0,Luxembourg,LU,LUX,613894,Europe,71.83650598
4/25/20,25,4,2020,30,2,Luxembourg,LU,LUX,613894,Europe,76.88623769
4/24/20,24,4,2020,11,3,Luxembourg,LU,LUX,613894,Europe,89.59201426
4/23/20,23,4,2020,36,2,Luxembourg,LU,LUX,613894,Europe,100.9946343
4/22/20,22,4,2020,60,3,Luxembourg,LU,LUX,613894,Europe,105.5556823
4/21/20,21,4,2020,8,2,Luxembourg,LU,LUX,613894,Europe,116.4696185
4/20/20,20,4,2020,13,1,Luxembourg,LU,LUX,613894,Europe,121.5193503
4/19/20,19,4,2020,57,0,Luxembourg,LU,LUX,613894,Europe,131.6188137
