country	study_id	age_low	age_high	region	gender	population	date	age_breakdown	gender_breakdown	for_regional_analysis	reference
Spain	ESP1	55	56	Pais Vasco	female	17480	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	56	57	Pais Vasco	female	16981	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	57	58	Pais Vasco	female	16655	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	58	59	Pais Vasco	female	16657	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	59	60	Pais Vasco	female	16730	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	60	61	Pais Vasco	female	16460	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	61	62	Pais Vasco	female	16024	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	62	63	Pais Vasco	female	15435	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	63	64	Pais Vasco	female	14789	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	64	65	Pais Vasco	female	14250	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	65	66	Pais Vasco	female	13925	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	66	67	Pais Vasco	female	13830	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	67	68	Pais Vasco	female	13348	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	68	69	Pais Vasco	female	13062	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	69	70	Pais Vasco	female	13339	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	70	71	Pais Vasco	female	13572	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	71	72	Pais Vasco	female	13134	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	72	73	Pais Vasco	female	12541	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	73	74	Pais Vasco	female	12713	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	74	75	Pais Vasco	female	12476	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	75	76	Pais Vasco	female	11768	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	76	77	Pais Vasco	female	10554	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	77	78	Pais Vasco	female	9425	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	78	79	Pais Vasco	female	9634	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	79	80	Pais Vasco	female	8752	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	80	81	Pais Vasco	female	7642	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	81	82	Pais Vasco	female	8203	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	82	83	Pais Vasco	female	9215	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	83	84	Pais Vasco	female	9276	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	84	85	Pais Vasco	female	8740	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	85	86	Pais Vasco	female	8516	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	86	87	Pais Vasco	female	8094	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	87	88	Pais Vasco	female	7365	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	88	89	Pais Vasco	female	6566	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	89	90	Pais Vasco	female	5752	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	90	91	Pais Vasco	female	4939	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	91	92	Pais Vasco	female	4231	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	92	93	Pais Vasco	female	3480	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	93	94	Pais Vasco	female	2822	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	94	95	Pais Vasco	female	2244	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	95	96	Pais Vasco	female	1723	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	96	97	Pais Vasco	female	1236	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	97	98	Pais Vasco	female	882	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	98	99	Pais Vasco	female	594	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	99	100	Pais Vasco	female	372	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	100	999	Pais Vasco	female	505	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	0	1	La Rioja	female	1185	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	1	2	La Rioja	female	1212	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	2	3	La Rioja	female	1290	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	3	4	La Rioja	female	1333	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	4	5	La Rioja	female	1417	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	5	6	La Rioja	female	1484	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	6	7	La Rioja	female	1499	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	7	8	La Rioja	female	1527	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	8	9	La Rioja	female	1521	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	9	10	La Rioja	female	1538	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	10	11	La Rioja	female	1596	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	11	12	La Rioja	female	1611	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	12	13	La Rioja	female	1560	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	13	14	La Rioja	female	1561	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	14	15	La Rioja	female	1588	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	15	16	La Rioja	female	1616	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	16	17	La Rioja	female	1543	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	17	18	La Rioja	female	1437	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	18	19	La Rioja	female	1430	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	19	20	La Rioja	female	1464	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	20	21	La Rioja	female	1484	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	21	22	La Rioja	female	1487	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	22	23	La Rioja	female	1486	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	23	24	La Rioja	female	1408	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	24	25	La Rioja	female	1444	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	25	26	La Rioja	female	1476	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	26	27	La Rioja	female	1428	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	27	28	La Rioja	female	1476	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	28	29	La Rioja	female	1539	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	29	30	La Rioja	female	1572	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	30	31	La Rioja	female	1641	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	31	32	La Rioja	female	1674	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	32	33	La Rioja	female	1693	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	33	34	La Rioja	female	1797	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	34	35	La Rioja	female	1863	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	35	36	La Rioja	female	1942	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	36	37	La Rioja	female	2036	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	37	38	La Rioja	female	2137	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	38	39	La Rioja	female	2253	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	39	40	La Rioja	female	2408	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	40	41	La Rioja	female	2566	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	41	42	La Rioja	female	2621	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	42	43	La Rioja	female	2670	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	43	44	La Rioja	female	2614	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	44	45	La Rioja	female	2540	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	45	46	La Rioja	female	2532	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	46	47	La Rioja	female	2477	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	47	48	La Rioja	female	2453	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	48	49	La Rioja	female	2407	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	49	50	La Rioja	female	2392	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	50	51	La Rioja	female	2400	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	51	52	La Rioja	female	2447	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	52	53	La Rioja	female	2448	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	53	54	La Rioja	female	2384	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	54	55	La Rioja	female	2369	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	55	56	La Rioja	female	2327	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	56	57	La Rioja	female	2275	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	57	58	La Rioja	female	2276	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	58	59	La Rioja	female	2254	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	59	60	La Rioja	female	2255	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	60	61	La Rioja	female	2221	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	61	62	La Rioja	female	2113	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	62	63	La Rioja	female	2047	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	63	64	La Rioja	female	1960	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	64	65	La Rioja	female	1855	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	65	66	La Rioja	female	1774	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	66	67	La Rioja	female	1741	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	67	68	La Rioja	female	1683	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	68	69	La Rioja	female	1581	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	69	70	La Rioja	female	1606	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	70	71	La Rioja	female	1691	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	71	72	La Rioja	female	1649	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	72	73	La Rioja	female	1566	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	73	74	La Rioja	female	1561	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	74	75	La Rioja	female	1536	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	75	76	La Rioja	female	1493	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	76	77	La Rioja	female	1379	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	77	78	La Rioja	female	1251	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	78	79	La Rioja	female	1307	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	79	80	La Rioja	female	1160	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	80	81	La Rioja	female	943	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	81	82	La Rioja	female	1010	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	82	83	La Rioja	female	1188	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	83	84	La Rioja	female	1251	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	84	85	La Rioja	female	1201	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	85	86	La Rioja	female	1143	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	86	87	La Rioja	female	1102	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	87	88	La Rioja	female	1009	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	88	89	La Rioja	female	921	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	89	90	La Rioja	female	833	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	90	91	La Rioja	female	671	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	91	92	La Rioja	female	563	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	92	93	La Rioja	female	500	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	93	94	La Rioja	female	420	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	94	95	La Rioja	female	341	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	95	96	La Rioja	female	272	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	96	97	La Rioja	female	201	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	97	98	La Rioja	female	151	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	98	99	La Rioja	female	100	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	99	100	La Rioja	female	70	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	100	999	La Rioja	female	84	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	0	1	Ceuta	female	444	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	1	2	Ceuta	female	495	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	2	3	Ceuta	female	469	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	3	4	Ceuta	female	479	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	4	5	Ceuta	female	523	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	5	6	Ceuta	female	522	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	6	7	Ceuta	female	505	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	7	8	Ceuta	female	566	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	8	9	Ceuta	female	608	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	9	10	Ceuta	female	610	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	10	11	Ceuta	female	645	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	11	12	Ceuta	female	651	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	12	13	Ceuta	female	622	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	13	14	Ceuta	female	600	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	14	15	Ceuta	female	580	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	15	16	Ceuta	female	577	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	16	17	Ceuta	female	562	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	17	18	Ceuta	female	517	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	18	19	Ceuta	female	519	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	19	20	Ceuta	female	571	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	20	21	Ceuta	female	560	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	21	22	Ceuta	female	566	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	22	23	Ceuta	female	570	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	23	24	Ceuta	female	550	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	24	25	Ceuta	female	538	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	25	26	Ceuta	female	547	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	26	27	Ceuta	female	562	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	27	28	Ceuta	female	527	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	28	29	Ceuta	female	533	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	29	30	Ceuta	female	551	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	30	31	Ceuta	female	560	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	31	32	Ceuta	female	548	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	32	33	Ceuta	female	533	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	33	34	Ceuta	female	564	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	34	35	Ceuta	female	576	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	35	36	Ceuta	female	576	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	36	37	Ceuta	female	585	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	37	38	Ceuta	female	585	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	38	39	Ceuta	female	597	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	39	40	Ceuta	female	614	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	40	41	Ceuta	female	598	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	41	42	Ceuta	female	593	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	42	43	Ceuta	female	604	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	43	44	Ceuta	female	630	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	44	45	Ceuta	female	632	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	45	46	Ceuta	female	583	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	46	47	Ceuta	female	570	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	47	48	Ceuta	female	564	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	48	49	Ceuta	female	577	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	49	50	Ceuta	female	587	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	50	51	Ceuta	female	542	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	51	52	Ceuta	female	544	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	52	53	Ceuta	female	565	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	53	54	Ceuta	female	539	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	54	55	Ceuta	female	574	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	55	56	Ceuta	female	587	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	56	57	Ceuta	female	559	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	57	58	Ceuta	female	543	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	58	59	Ceuta	female	535	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	59	60	Ceuta	female	526	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	60	61	Ceuta	female	503	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	61	62	Ceuta	female	486	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	62	63	Ceuta	female	439	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	63	64	Ceuta	female	408	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	64	65	Ceuta	female	395	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	65	66	Ceuta	female	371	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	66	67	Ceuta	female	344	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	67	68	Ceuta	female	300	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	68	69	Ceuta	female	266	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	69	70	Ceuta	female	265	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	70	71	Ceuta	female	264	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	71	72	Ceuta	female	263	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	72	73	Ceuta	female	256	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	73	74	Ceuta	female	246	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	74	75	Ceuta	female	237	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	75	76	Ceuta	female	241	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	76	77	Ceuta	female	238	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	77	78	Ceuta	female	208	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	78	79	Ceuta	female	202	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	79	80	Ceuta	female	204	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	80	81	Ceuta	female	188	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	81	82	Ceuta	female	161	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	82	83	Ceuta	female	163	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	83	84	Ceuta	female	177	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	84	85	Ceuta	female	160	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	85	86	Ceuta	female	139	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	86	87	Ceuta	female	127	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	87	88	Ceuta	female	122	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	88	89	Ceuta	female	110	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	89	90	Ceuta	female	94	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	90	91	Ceuta	female	76	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	91	92	Ceuta	female	59	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	92	93	Ceuta	female	47	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	93	94	Ceuta	female	42	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	94	95	Ceuta	female	27	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	95	96	Ceuta	female	17	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	96	97	Ceuta	female	13	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	97	98	Ceuta	female	9	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	98	99	Ceuta	female	8	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	99	100	Ceuta	female	7	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	100	999	Ceuta	female	7	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	0	1	Melilla	female	540	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	1	2	Melilla	female	617	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	2	3	Melilla	female	635	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	3	4	Melilla	female	675	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	4	5	Melilla	female	701	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	5	6	Melilla	female	695	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	6	7	Melilla	female	657	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	7	8	Melilla	female	661	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	8	9	Melilla	female	679	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	9	10	Melilla	female	646	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	10	11	Melilla	female	609	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	11	12	Melilla	female	584	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	12	13	Melilla	female	581	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	13	14	Melilla	female	588	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	14	15	Melilla	female	568	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	15	16	Melilla	female	588	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	16	17	Melilla	female	580	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	17	18	Melilla	female	561	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	18	19	Melilla	female	581	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	19	20	Melilla	female	581	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	20	21	Melilla	female	583	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	21	22	Melilla	female	574	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	22	23	Melilla	female	550	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	23	24	Melilla	female	546	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	24	25	Melilla	female	556	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	25	26	Melilla	female	555	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	26	27	Melilla	female	552	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	27	28	Melilla	female	536	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	28	29	Melilla	female	546	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	29	30	Melilla	female	570	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	30	31	Melilla	female	575	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	31	32	Melilla	female	556	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	32	33	Melilla	female	558	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	33	34	Melilla	female	573	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	34	35	Melilla	female	562	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	35	36	Melilla	female	581	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	36	37	Melilla	female	562	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	37	38	Melilla	female	575	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	38	39	Melilla	female	637	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	39	40	Melilla	female	648	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	40	41	Melilla	female	612	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	41	42	Melilla	female	603	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	42	43	Melilla	female	578	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	43	44	Melilla	female	549	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	44	45	Melilla	female	561	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	45	46	Melilla	female	541	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	46	47	Melilla	female	533	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	47	48	Melilla	female	538	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	48	49	Melilla	female	539	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	49	50	Melilla	female	563	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	50	51	Melilla	female	544	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	51	52	Melilla	female	541	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	52	53	Melilla	female	581	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	53	54	Melilla	female	580	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	54	55	Melilla	female	563	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	55	56	Melilla	female	507	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	56	57	Melilla	female	483	Jul-19	1	1	0	https://www.ine.es/
Spain	ESP1	57	58	Melilla	female	487	Jul-19	1	1	0	https://www.ine.es/
