Date,iso3,CountryName,Region,lat,lon,CumulativePositive,CumulativeDeceased,CumulativeRecovered,CurrentlyPositive,Hospitalized,IntensiveCare,EUcountry,EUCPMcountry,NUTS
2020-05-17,GBR,United Kingdom,Forth Valley,56.211063,-4.237248,873,0,0,873,0,0,False,True,UKM76
2020-05-17,GBR,United Kingdom,Grampian,57.299016,-2.780773,1189,0,0,1189,0,0,False,True,UKM50
2020-05-17,GBR,United Kingdom,Greater Glasgow and Clyde,55.88154,-4.438215,3731,0,0,3731,0,0,False,True,UKM82
2020-05-17,GBR,United Kingdom,Highland,57.363501,-4.733034,331,0,0,331,0,0,False,True,UKM6
2020-05-17,GBR,United Kingdom,Lanarkshire,55.666656,-3.832477,1828,0,0,1828,0,0,False,True,UKD4
2020-05-17,GBR,United Kingdom,London,51.497136,-0.100571,26440,0,0,26440,0,0,False,True,UKI
2020-05-17,GBR,United Kingdom,Lothian,55.946009,-2.728265,2561,0,0,2561,0,0,False,True,UKM75
2020-05-17,GBR,United Kingdom,Midlands,52.718351,-1.45667,24016,0,0,24016,0,0,False,True,UKF
2020-05-17,GBR,United Kingdom,North East and Yorkshire,54.022719,-1.268789,22699,0,0,22699,0,0,False,True,UKC
2020-05-17,GBR,United Kingdom,North West,53.524488,-2.333125,23610,0,0,23610,0,0,False,True,UKD
2020-05-17,GBR,United Kingdom,Northern Ireland,54.787715,-6.492314,4357,473,0,3884,0,0,False,True,UKN
2020-05-17,GBR,United Kingdom,NOT SPECIFIED,NA,NA,69186,0,0,69186,0,0,False,True,
2020-05-17,GBR,United Kingdom,Orkney,58.98094,-2.960521,7,0,0,7,0,0,False,True,UKM65
2020-05-17,GBR,United Kingdom,Scotland,56.490671,-4.202646,0,2094,0,-2094,0,0,False,True,UKM
2020-05-17,GBR,United Kingdom,Shetland,60.29623,-1.346738,54,0,0,54,0,0,False,True,UKM66
2020-05-17,GBR,United Kingdom,South East,51.291417,-0.521902,20225,0,0,20225,0,0,False,True,UKJ
2020-05-17,GBR,United Kingdom,South West,51.239761,-2.54375,7294,0,0,7294,0,0,False,True,UKK
2020-05-17,GBR,United Kingdom,Tayside,56.610323,-3.555213,1589,0,0,1589,0,0,False,True,UKM71
2020-05-17,GBR,United Kingdom,Wales,52.302413,-3.738347,12304,1203,0,11101,0,0,False,True,UKL
2020-05-18,ITA,Italy,Abruzzo,42.228034,13.855137,3193,388,1392,1413,197,6,True,True,ITF1
2020-05-18,ITA,Italy,Basilicata,40.500665,16.082246,392,27,272,93,30,1,True,True,ITF5
2020-05-18,ITA,Italy,Bolzano,46.697344,11.417082,2582,291,1984,307,58,6,True,True,ITH1
2020-05-18,ITA,Italy,Calabria,39.225585,16.418474,1151,95,655,401,55,2,True,True,ITF6
2020-05-18,ITA,Italy,Campania,41.059945,14.785097,4695,399,2623,1673,359,17,True,True,ITF3
2020-05-18,ITA,Italy,Emilia-Romagna,44.536563,11.019909,27267,3986,17756,5525,813,105,True,True,ITH5
2020-05-18,ITA,Italy,Friuli Venezia Giulia,46.155667,13.058636,3198,320,2257,621,84,3,True,True,ITH4
2020-05-18,ITA,Italy,Lazio,41.981132,12.767224,7485,628,3031,3826,1210,73,True,True,ITI4
2020-05-18,ITA,Italy,Liguria,44.144781,8.140492,9191,1367,5485,2339,383,23,True,True,ITC3
2020-05-18,ITA,Italy,Lombardia,45.622479,9.770824,85019,15543,42403,27073,4734,252,True,True,ITC4
2020-05-18,ITA,Italy,Marche,43.366624,13.106678,6678,984,3379,2315,173,17,True,True,ITI3
2020-05-18,ITA,Italy,Molise,41.597834,14.548702,422,22,183,217,11,2,True,True,ITF2
2020-05-18,ITA,Italy,Piemonte,45.060965,7.926836,29619,3632,16113,9874,1688,99,True,True,ITC1
2020-05-18,ITA,Italy,Puglia,40.984631,16.620464,4386,471,1920,1995,276,22,True,True,ITF4
2020-05-18,ITA,Italy,Sardegna,40.090225,9.036223,1353,126,847,380,82,10,True,True,ITG2
2020-05-18,ITA,Italy,Sicilia,37.587635,14.155497,3395,267,1589,1539,150,13,True,True,ITG1
2020-05-18,ITA,Italy,Toscana,43.459993,11.136697,9961,989,6399,2573,263,66,True,True,ITI1
2020-05-18,ITA,Italy,Trento,46.139153,10.830791,4351,453,3650,248,49,8,True,True,ITH2
2020-05-18,ITA,Italy,Umbria,42.966781,12.49094,1424,73,1274,77,26,2,True,True,ITI2
2020-05-18,ITA,Italy,Valle d'Aosta,45.732414,7.393651,1174,143,971,60,30,0,True,True,ITC2
2020-05-18,ITA,Italy,Veneto,45.664735,11.84235,18950,1803,13143,4004,285,22,True,True,ITH3
2020-05-18,ESP,Spain,AndalucÃ­a,37.46363,-4.573552,12458,1358,10671,429,6178,761,True,True,ES61
2020-05-18,ESP,Spain,AragÃ³n,41.519884,-0.66030199999999994,5503,838,3772,893,2659,267,True,True,ES24
2020-05-18,ESP,Spain,Canarias,28.291062,-16.55631,2294,153,1537,604,942,178,True,True,ES70
2020-05-18,ESP,Spain,Cantabria,43.196326,-4.034401,2271,207,2287,-223,1035,79,True,True,ES13
2020-05-18,ESP,Spain,Castilla y LeÃ³n,41.751205,-4.788185,18512,1953,8716,7843,8717,551,True,True,ES41
2020-05-18,ESP,Spain,Castilla-La Mancha,39.254442,-3.160863,16648,2898,6392,7358,9066,637,True,True,ES42
2020-05-18,ESP,Spain,CataluÃ±a,41.798,1.528534,55921,5956,26203,23762,29421,2957,True,True,ES51
2020-05-18,ESP,Spain,Ciudad AutÃ³noma de Ceuta,35.895759,-5.358194,116,4,163,-51,11,4,True,True,ES63
2020-05-18,ESP,Spain,Ciudad AutÃ³noma de Melilla,35.298249,-2.948653,121,2,125,-6,44,3,True,True,ES64
2020-05-18,ESP,Spain,Comunidad de Madrid,40.494962,-3.716057,66302,8863,40736,16703,42283,3594,True,True,ES30
2020-05-18,ESP,Spain,Comunidad Foral de Navarra,42.667549,-1.647658,5178,503,3905,770,2045,136,True,True,ES22
2020-05-18,ESP,Spain,Comunidad Valenciana,39.390435,-0.543007,10914,1370,9970,-426,5469,725,True,True,ES52
2020-05-18,ESP,Spain,Extremadura,39.191409,-6.150692,2948,500,2652,-204,1775,110,True,True,ES43
2020-05-18,ESP,Spain,Galicia,42.757079,-7.910384,9056,607,9204,-755,2934,332,True,True,ES11
2020-05-18,ESP,Spain,Illes Balears,39.613452,2.956607,1993,218,1533,242,1136,169,True,True,ES53
2020-05-18,ESP,Spain,La Rioja,42.275075,-2.517177,4024,351,3107,566,1496,91,True,True,ES23
2020-05-18,ESP,Spain,PaÃ­s Vasco,43.032149,-2.62166,13422,1466,16160,-4204,7016,578,True,True,ES21
2020-05-18,ESP,Spain,Principado de Asturias,43.292312,-5.992988,2369,317,1063,989,2328,153,True,True,ES12
2020-05-18,ESP,Spain,RegiÃ³n de Murcia,38.002069,-1.485219,1556,145,2180,-769,678,112,True,True,ES62
2020-05-18,GBR,United Kingdom,Ayrshire and Arran,55.426356,-4.533604,976,0,0,976,0,0,False,True,UKM93
2020-05-18,GBR,United Kingdom,Borders,55.572787,-2.786355,316,0,0,316,0,0,False,True,UKM91
2020-05-18,GBR,United Kingdom,Dumfries and Galloway,55.076034,-3.953164,257,0,0,257,0,0,False,True,UKM92
2020-05-18,GBR,United Kingdom,East of England,52.248898,0.548756,13129,0,0,13129,0,0,False,True,UKH
2020-05-18,GBR,United Kingdom,Eileanan Siar (Western Isles),57.759892,-7.019403,6,0,0,6,0,0,False,True,UKM64
2020-05-18,GBR,United Kingdom,England,NA,NA,6006,31010,0,-25004,0,0,False,True,UK
2020-05-18,GBR,United Kingdom,Fife,56.228968,-3.118568,824,0,0,824,0,0,False,True,UKM72
2020-05-18,GBR,United Kingdom,Forth Valley,56.211063,-4.237248,880,0,0,880,0,0,False,True,UKM76
2020-05-18,GBR,United Kingdom,Grampian,57.299016,-2.780773,1200,0,0,1200,0,0,False,True,UKM50
2020-05-18,GBR,United Kingdom,Greater Glasgow and Clyde,55.88154,-4.438215,3742,0,0,3742,0,0,False,True,UKM82
2020-05-18,GBR,United Kingdom,Highland,57.363501,-4.733034,331,0,0,331,0,0,False,True,UKM6
2020-05-18,GBR,United Kingdom,Lanarkshire,55.666656,-3.832477,1840,0,0,1840,0,0,False,True,UKD4
2020-05-18,GBR,United Kingdom,London,51.497136,-0.100571,26487,0,0,26487,0,0,False,True,UKI
2020-05-18,GBR,United Kingdom,Lothian,55.946009,-2.728265,2568,0,0,2568,0,0,False,True,UKM75
2020-05-18,GBR,United Kingdom,Midlands,52.718351,-1.45667,24250,0,0,24250,0,0,False,True,UKF
2020-05-18,GBR,United Kingdom,North East and Yorkshire,54.022719,-1.268789,22826,0,0,22826,0,0,False,True,UKC
2020-05-18,GBR,United Kingdom,North West,53.524488,-2.333125,23786,0,0,23786,0,0,False,True,UKD
2020-05-18,GBR,United Kingdom,Northern Ireland,54.787715,-6.492314,4401,476,0,3925,0,0,False,True,UKN
2020-05-18,GBR,United Kingdom,NOT SPECIFIED,NA,NA,70880,0,0,70880,0,0,False,True,
2020-05-18,GBR,United Kingdom,Orkney,58.98094,-2.960521,7,0,0,7,0,0,False,True,UKM65
2020-05-18,GBR,United Kingdom,Scotland,56.490671,-4.202646,0,2103,0,-2103,0,0,False,True,UKM
2020-05-18,GBR,United Kingdom,Shetland,60.29623,-1.346738,54,0,0,54,0,0,False,True,UKM66
2020-05-18,GBR,United Kingdom,South East,51.291417,-0.521902,20328,0,0,20328,0,0,False,True,UKJ
2020-05-18,GBR,United Kingdom,South West,51.239761,-2.54375,7315,0,0,7315,0,0,False,True,UKK
2020-05-18,GBR,United Kingdom,Tayside,56.610323,-3.555213,1593,0,0,1593,0,0,False,True,UKM71
2020-05-18,GBR,United Kingdom,Wales,52.302413,-3.738347,12404,1207,0,11197,0,0,False,True,UKL
2020-05-19,ITA,Italy,Abruzzo,42.228034,13.855137,3197,389,1419,1389,194,6,True,True,ITF1
2020-05-19,ITA,Italy,Basilicata,40.500665,16.082246,393,27,282,84,27,1,True,True,ITF5
2020-05-19,ITA,Italy,Bolzano,46.697344,11.417082,2587,291,1988,308,52,6,True,True,ITH1
2020-05-19,ITA,Italy,Calabria,39.225585,16.418474,1153,95,676,382,52,2,True,True,ITF6
2020-05-19,ITA,Italy,Campania,41.059945,14.785097,4707,399,2790,1518,347,17,True,True,ITF3
2020-05-19,ITA,Italy,Emilia-Romagna,44.536563,11.019909,27314,3997,17987,5330,769,99,True,True,ITH5
2020-05-19,ITA,Italy,Friuli Venezia Giulia,46.155667,13.058636,3203,320,2283,600,78,2,True,True,ITH4
2020-05-19,ITA,Italy,Lazio,41.981132,12.767224,7505,640,3079,3786,1198,74,True,True,ITI4
2020-05-19,ITA,Italy,Liguria,44.144781,8.140492,9257,1376,5617,2264,360,22,True,True,ITC3
2020-05-19,ITA,Italy,Lombardia,45.622479,9.770824,85481,15597,42593,27291,4670,244,True,True,ITC4
2020-05-19,ITA,Italy,Marche,43.366624,13.106678,6675,986,3561,2128,161,17,True,True,ITI3
2020-05-19,ITA,Italy,Molise,41.597834,14.548702,422,22,188,212,11,2,True,True,ITF2
2020-05-19,ITA,Italy,Piemonte,45.060965,7.926836,29727,3679,16413,9635,1675,96,True,True,ITC1
2020-05-19,ITA,Italy,Puglia,40.984631,16.620464,4396,473,1982,1941,269,22,True,True,ITF4
2020-05-19,ITA,Italy,Sardegna,40.090225,9.036223,1354,126,887,341,80,9,True,True,ITG2
2020-05-19,ITA,Italy,Sicilia,37.587635,14.155497,3403,268,1611,1524,137,12,True,True,ITG1
2020-05-19,ITA,Italy,Toscana,43.459993,11.136697,9968,992,6653,2323,246,56,True,True,ITI1
2020-05-19,ITA,Italy,Trento,46.139153,10.830791,4358,455,3699,204,50,8,True,True,ITH2
2020-05-19,ITA,Italy,Umbria,42.966781,12.49094,1427,74,1287,66,27,2,True,True,ITI2
2020-05-19,ITA,Italy,Valle d'Aosta,45.732414,7.393651,1175,143,983,49,27,1,True,True,ITC2
2020-05-19,ITA,Italy,Veneto,45.664735,11.84235,18997,1820,13423,3754,277,18,True,True,ITH3
2020-05-19,GBR,United Kingdom,Ayrshire and Arran,55.426356,-4.533604,981,0,0,981,0,0,False,True,UKM93
2020-05-19,GBR,United Kingdom,Borders,55.572787,-2.786355,317,0,0,317,0,0,False,True,UKM91
2020-05-19,GBR,United Kingdom,Dumfries and Galloway,55.076034,-3.953164,257,0,0,257,0,0,False,True,UKM92
2020-05-19,GBR,United Kingdom,East of England,52.248898,0.548756,13173,0,0,13173,0,0,False,True,UKH
2020-05-19,GBR,United Kingdom,Eileanan Siar (Western Isles),57.759892,-7.019403,6,0,0,6,0,0,False,True,UKM64
2020-05-19,GBR,United Kingdom,England,NA,NA,6159,31530,0,-25371,0,0,False,True,UK
2020-05-19,GBR,United Kingdom,Fife,56.228968,-3.118568,825,0,0,825,0,0,False,True,UKM72
2020-05-19,GBR,United Kingdom,Forth Valley,56.211063,-4.237248,883,0,0,883,0,0,False,True,UKM76
2020-05-19,GBR,United Kingdom,Grampian,57.299016,-2.780773,1206,0,0,1206,0,0,False,True,UKM50
2020-05-19,GBR,United Kingdom,Greater Glasgow and Clyde,55.88154,-4.438215,3759,0,0,3759,0,0,False,True,UKM82
2020-05-19,GBR,United Kingdom,Highland,57.363501,-4.733034,333,0,0,333,0,0,False,True,UKM6
2020-05-19,GBR,United Kingdom,Lanarkshire,55.666656,-3.832477,1853,0,0,1853,0,0,False,True,UKD4
2020-05-19,GBR,United Kingdom,London,51.497136,-0.100571,26529,0,0,26529,0,0,False,True,UKI
2020-05-19,GBR,United Kingdom,Lothian,55.946009,-2.728265,2575,0,0,2575,0,0,False,True,UKM75
2020-05-19,GBR,United Kingdom,Midlands,52.718351,-1.45667,24431,0,0,24431,0,0,False,True,UKF
2020-05-19,GBR,United Kingdom,North East and Yorkshire,54.022719,-1.268789,23001,0,0,23001,0,0,False,True,UKC
2020-05-19,GBR,United Kingdom,North West,53.524488,-2.333125,23937,0,0,23937,0,0,False,True,UKD
2020-05-19,GBR,United Kingdom,Northern Ireland,54.787715,-6.492314,4421,482,0,3939,0,0,False,True,UKN
2020-05-19,GBR,United Kingdom,NOT SPECIFIED,NA,NA,72188,0,0,72188,0,0,False,True,
2020-05-19,GBR,United Kingdom,Orkney,58.98094,-2.960521,7,0,0,7,0,0,False,True,UKM65
2020-05-19,GBR,United Kingdom,Scotland,56.490671,-4.202646,0,2105,0,-2105,0,0,False,True,UKM
2020-05-19,GBR,United Kingdom,Shetland,60.29623,-1.346738,54,0,0,54,0,0,False,True,UKM66
2020-05-19,GBR,United Kingdom,South East,51.291417,-0.521902,20414,0,0,20414,0,0,False,True,UKJ
2020-05-19,GBR,United Kingdom,South West,51.239761,-2.54375,7340,0,0,7340,0,0,False,True,UKK
2020-05-19,GBR,United Kingdom,Tayside,56.610323,-3.555213,1599,0,0,1599,0,0,False,True,UKM71
2020-05-19,GBR,United Kingdom,Wales,52.302413,-3.738347,12570,1224,0,11346,0,0,False,True,UKL
2020-05-20,ITA,Italy,Abruzzo,42.228034,13.855137,3205,389,1499,1317,191,6,True,True,ITF1
2020-05-20,ITA,Italy,Basilicata,40.500665,16.082246,393,27,293,73,23,1,True,True,ITF5
2020-05-20,ITA,Italy,Bolzano,46.697344,11.417082,2587,291,2024,272,48,5,True,True,ITH1
2020-05-20,ITA,Italy,Calabria,39.225585,16.418474,1156,96,707,353,50,1,True,True,ITF6
2020-05-20,ITA,Italy,Campania,41.059945,14.785097,4714,401,2871,1442,330,12,True,True,ITF3
2020-05-20,ITA,Italy,Emilia-Romagna,44.536563,11.019909,27364,4008,18258,5098,722,96,True,True,ITH5
2020-05-20,ITA,Italy,Friuli Venezia Giulia,46.155667,13.058636,3209,322,2291,596,78,2,True,True,ITH4
2020-05-20,ITA,Italy,Lazio,41.981132,12.767224,7533,647,3100,3786,1193,74,True,True,ITI4
2020-05-20,ITA,Italy,Liguria,44.144781,8.140492,9289,1386,5725,2178,332,22,True,True,ITC3
2020-05-20,ITA,Italy,Lombardia,45.622479,9.770824,85775,15662,43442,26671,4512,231,True,True,ITC4
2020-05-20,ITA,Italy,Marche,43.366624,13.106678,6677,987,3716,1974,141,16,True,True,ITI3
2020-05-20,ITA,Italy,Molise,41.597834,14.548702,422,22,202,198,9,2,True,True,ITF2
2020-05-20,ITA,Italy,Piemonte,45.060965,7.926836,29885,3718,17016,9151,1609,96,True,True,ITC1
2020-05-20,ITA,Italy,Puglia,40.984631,16.620464,4407,478,2027,1902,263,21,True,True,ITF4
2020-05-20,ITA,Italy,Sardegna,40.090225,9.036223,1355,126,898,331,78,10,True,True,ITG2
2020-05-20,ITA,Italy,Sicilia,37.587635,14.155497,3411,268,1620,1523,129,11,True,True,ITG1
2020-05-20,ITA,Italy,Toscana,43.459993,11.136697,9982,998,6867,2117,223,45,True,True,ITI1
2020-05-20,ITA,Italy,Trento,46.139153,10.830791,4368,455,3787,126,45,6,True,True,ITH2
2020-05-20,ITA,Italy,Umbria,42.966781,12.49094,1427,74,1287,66,27,2,True,True,ITI2
2020-05-20,ITA,Italy,Valle d'Aosta,45.732414,7.393651,1175,143,986,46,26,1,True,True,ITC2
2020-05-20,ITA,Italy,Veneto,45.664735,11.84235,19030,1832,13666,3532,271,16,True,True,ITH3
2020-05-20,ESP,Spain,AndalucÃ­a,37.46363,-4.573552,12502,1371,0,11131,6196,764,True,True,ES61
2020-05-20,ESP,Spain,AragÃ³n,41.519884,-0.66030199999999994,5551,843,0,4708,2667,267,True,True,ES24
2020-05-20,ESP,Spain,Canarias,28.291062,-16.55631,2300,155,0,2145,943,179,True,True,ES70
2020-05-20,ESP,Spain,Cantabria,43.196326,-4.034401,2277,209,0,2068,1036,79,True,True,ES13
2020-05-20,ESP,Spain,Castilla y LeÃ³n,41.751205,-4.788185,18586,1960,0,16626,8734,555,True,True,ES41
2020-05-20,ESP,Spain,Castilla-La Mancha,39.254442,-3.160863,16739,2913,0,13826,9122,639,True,True,ES42
2020-05-20,ESP,Spain,CataluÃ±a,41.798,1.528534,55888,6021,0,49867,29497,2969,True,True,ES51
2020-05-20,ESP,Spain,Ciudad AutÃ³noma de Ceuta,35.895759,-5.358194,119,4,0,115,11,4,True,True,ES63
2020-05-20,ESP,Spain,Ciudad AutÃ³noma de Melilla,35.298249,-2.948653,121,2,0,119,44,3,True,True,ES64
2020-05-20,ESP,Spain,Comunidad de Madrid,40.494962,-3.716057,66860,8912,0,57948,42422,3610,True,True,ES30
2020-05-20,ESP,Spain,Comunidad Foral de Navarra,42.667549,-1.647658,5136,503,0,4633,2048,136,True,True,ES22
2020-05-20,ESP,Spain,Comunidad Valenciana,39.390435,-0.543007,10949,1378,0,9571,5742,727,True,True,ES52
2020-05-20,ESP,Spain,Extremadura,39.191409,-6.150692,3040,504,0,2536,1780,110,True,True,ES43
2020-05-20,ESP,Spain,Galicia,42.757079,-7.910384,9067,607,0,8460,2939,334,True,True,ES11
2020-05-20,ESP,Spain,Illes Balears,39.613452,2.956607,2018,221,0,1797,1144,169,True,True,ES53
2020-05-20,ESP,Spain,La Rioja,42.275075,-2.517177,4033,353,0,3680,1499,91,True,True,ES23
2020-05-20,ESP,Spain,PaÃ­s Vasco,43.032149,-2.62166,13435,1480,0,11955,7024,578,True,True,ES21
2020-05-20,ESP,Spain,Principado de Asturias,43.292312,-5.992988,2374,304,0,2070,1089,119,True,True,ES12
2020-05-20,ESP,Spain,RegiÃ³n de Murcia,38.002069,-1.485219,1560,148,0,1412,679,112,True,True,ES62
2020-05-20,GBR,United Kingdom,Ayrshire and Arran,55.426356,-4.533604,987,0,0,987,0,0,False,True,UKM93
2020-05-20,GBR,United Kingdom,Borders,55.572787,-2.786355,322,0,0,322,0,0,False,True,UKM91
2020-05-20,GBR,United Kingdom,Dumfries and Galloway,55.076034,-3.953164,257,0,0,257,0,0,False,True,UKM92
2020-05-20,GBR,United Kingdom,East of England,52.248898,0.548756,13311,0,0,13311,0,0,False,True,UKH
2020-05-20,GBR,United Kingdom,Eileanan Siar (Western Isles),57.759892,-7.019403,6,0,0,6,0,0,False,True,UKM64
2020-05-20,GBR,United Kingdom,England,NA,NA,6087,31843,0,-25756,0,0,False,True,UK
2020-05-20,GBR,United Kingdom,Fife,56.228968,-3.118568,826,0,0,826,0,0,False,True,UKM72
2020-05-20,GBR,United Kingdom,Forth Valley,56.211063,-4.237248,894,0,0,894,0,0,False,True,UKM76
2020-05-20,GBR,United Kingdom,Grampian,57.299016,-2.780773,1216,0,0,1216,0,0,False,True,UKM50
2020-05-20,GBR,United Kingdom,Greater Glasgow and Clyde,55.88154,-4.438215,3780,0,0,3780,0,0,False,True,UKM82
2020-05-20,GBR,United Kingdom,Highland,57.363501,-4.733034,334,0,0,334,0,0,False,True,UKM6
2020-05-20,GBR,United Kingdom,Lanarkshire,55.666656,-3.832477,1867,0,0,1867,0,0,False,True,UKD4
2020-05-20,GBR,United Kingdom,London,51.497136,-0.100571,26579,0,0,26579,0,0,False,True,UKI
2020-05-20,GBR,United Kingdom,Lothian,55.946009,-2.728265,2584,0,0,2584,0,0,False,True,UKM75
2020-05-20,GBR,United Kingdom,Midlands,52.718351,-1.45667,24637,0,0,24637,0,0,False,True,UKF
2020-05-20,GBR,United Kingdom,North East and Yorkshire,54.022719,-1.268789,23182,0,0,23182,0,0,False,True,UKC
2020-05-20,GBR,United Kingdom,North West,53.524488,-2.333125,24132,0,0,24132,0,0,False,True,UKD
2020-05-20,GBR,United Kingdom,Northern Ireland,54.787715,-6.492314,4439,489,0,3950,0,0,False,True,UKN
2020-05-20,GBR,United Kingdom,NOT SPECIFIED,NA,NA,70615,0,0,70615,0,0,False,True,
2020-05-20,GBR,United Kingdom,Orkney,58.98094,-2.960521,7,0,0,7,0,0,False,True,UKM65
2020-05-20,GBR,United Kingdom,Scotland,56.490671,-4.202646,0,2134,0,-2134,0,0,False,True,UKM
2020-05-20,GBR,United Kingdom,Shetland,60.29623,-1.346738,54,0,0,54,0,0,False,True,UKM66
2020-05-20,GBR,United Kingdom,South East,51.291417,-0.521902,20510,0,0,20510,0,0,False,True,UKJ
2020-05-20,GBR,United Kingdom,South West,51.239761,-2.54375,7370,0,0,7370,0,0,False,True,UKK
2020-05-20,GBR,United Kingdom,Tayside,56.610323,-3.555213,1617,0,0,1617,0,0,False,True,UKM71
2020-05-20,GBR,United Kingdom,Wales,52.302413,-3.738347,12680,1238,0,11442,0,0,False,True,UKL
2020-05-21,ITA,Italy,Abruzzo,42.228034,13.855137,3212,391,1549,1272,180,5,True,True,ITF1
2020-05-21,ITA,Italy,Basilicata,40.500665,16.082246,394,27,307,60,16,1,True,True,ITF5
2020-05-21,ITA,Italy,Bolzano,46.697344,11.417082,2587,291,2046,250,55,5,True,True,ITH1
2020-05-21,ITA,Italy,Calabria,39.225585,16.418474,1156,96,734,326,48,1,True,True,ITF6
2020-05-21,ITA,Italy,Campania,41.059945,14.785097,4723,403,2947,1373,321,9,True,True,ITF3
2020-05-21,ITA,Italy,Emilia-Romagna,44.536563,11.019909,27417,4025,18466,4926,684,92,True,True,ITH5
2020-05-21,ITA,Italy,Friuli Venezia Giulia,46.155667,13.058636,3215,323,2314,578,74,2,True,True,ITH4
2020-05-21,ITA,Italy,Lazio,41.981132,12.767224,7558,662,3259,3637,1178,68,True,True,ITI4
2020-05-21,ITA,Italy,Liguria,44.144781,8.140492,9344,1397,5872,2075,305,22,True,True,ITC3
2020-05-21,ITA,Italy,Lombardia,45.622479,9.770824,86091,15727,43649,26715,4345,226,True,True,ITC4
2020-05-21,ITA,Italy,Marche,43.366624,13.106678,6689,990,3867,1832,127,16,True,True,ITI3
2020-05-21,ITA,Italy,Molise,41.597834,14.548702,423,22,207,194,10,2,True,True,ITF2
2020-05-21,ITA,Italy,Piemonte,45.060965,7.926836,29990,3742,17538,8710,1562,83,True,True,ITC1
2020-05-21,ITA,Italy,Puglia,40.984631,16.620464,4413,478,2096,1839,256,20,True,True,ITF4
2020-05-21,ITA,Italy,Sardegna,40.090225,9.036223,1356,127,911,318,76,12,True,True,ITG2
2020-05-21,ITA,Italy,Sicilia,37.587635,14.155497,3417,268,1627,1522,118,11,True,True,ITG1
2020-05-21,ITA,Italy,Toscana,43.459993,11.136697,10000,1004,7119,1877,210,41,True,True,ITI1
2020-05-21,ITA,Italy,Trento,46.139153,10.830791,4378,455,3857,66,46,6,True,True,ITH2
2020-05-21,ITA,Italy,Umbria,42.966781,12.49094,1429,74,1294,61,19,2,True,True,ITI2
2020-05-21,ITA,Italy,Valle d'Aosta,45.732414,7.393651,1176,143,990,43,27,1,True,True,ITC2
2020-05-21,ITA,Italy,Veneto,45.664735,11.84235,19038,1841,13911,3286,252,15,True,True,ITH3
2020-05-21,ESP,Spain,AndalucÃ­a,37.46363,-4.573552,12547,1375,0,11172,6210,766,True,True,ES61
2020-05-21,ESP,Spain,AragÃ³n,41.519884,-0.66030199999999994,5588,848,0,4740,2442,256,True,True,ES24
2020-05-21,ESP,Spain,Canarias,28.291062,-16.55631,2307,155,0,2152,944,179,True,True,ES70
2020-05-21,ESP,Spain,Cantabria,43.196326,-4.034401,2279,209,0,2070,1036,79,True,True,ES13
2020-05-21,ESP,Spain,Castilla y LeÃ³n,41.751205,-4.788185,18627,1960,0,16667,8735,561,True,True,ES41
2020-05-21,ESP,Spain,Castilla-La Mancha,39.254442,-3.160863,16789,2919,0,13870,9138,639,True,True,ES42
2020-05-21,ESP,Spain,CataluÃ±a,41.798,1.528534,55888,6021,0,49867,29497,2969,True,True,ES51
2020-05-21,ESP,Spain,Ciudad AutÃ³noma de Ceuta,35.895759,-5.358194,119,4,0,115,11,4,True,True,ES63
2020-05-21,ESP,Spain,Ciudad AutÃ³noma de Melilla,35.298249,-2.948653,121,2,0,119,44,3,True,True,ES64
2020-05-21,ESP,Spain,Comunidad de Madrid,40.494962,-3.716057,67049,8931,0,58118,42497,3617,True,True,ES30
2020-05-21,ESP,Spain,Comunidad Foral de Navarra,42.667549,-1.647658,5195,506,0,4689,2048,136,True,True,ES22
2020-05-21,ESP,Spain,Comunidad Valenciana,39.390435,-0.543007,10987,1383,0,9604,5747,730,True,True,ES52
2020-05-21,ESP,Spain,Extremadura,39.191409,-6.150692,3042,505,0,2537,1780,110,True,True,ES43
2020-05-21,ESP,Spain,Galicia,42.757079,-7.910384,9077,608,0,8469,2943,334,True,True,ES11
2020-05-21,ESP,Spain,Illes Balears,39.613452,2.956607,2024,221,0,1803,1144,169,True,True,ES53
2020-05-21,ESP,Spain,La Rioja,42.275075,-2.517177,4033,354,0,3679,1504,91,True,True,ES23
2020-05-21,ESP,Spain,PaÃ­s Vasco,43.032149,-2.62166,13421,1483,0,11938,7032,578,True,True,ES21
2020-05-21,ESP,Spain,Principado de Asturias,43.292312,-5.992988,2374,307,0,2067,1089,121,True,True,ES12
2020-05-21,ESP,Spain,RegiÃ³n de Murcia,38.002069,-1.485219,1570,149,0,1421,680,112,True,True,ES62
2020-05-21,GBR,United Kingdom,Ayrshire and Arran,55.426356,-4.533604,995,0,0,995,0,0,False,True,UKM93
2020-05-21,GBR,United Kingdom,Borders,55.572787,-2.786355,322,0,0,322,0,0,False,True,UKM91
2020-05-21,GBR,United Kingdom,Dumfries and Galloway,55.076034,-3.953164,257,0,0,257,0,0,False,True,UKM92
2020-05-21,GBR,United Kingdom,East of England,52.248898,0.548756,13394,0,0,13394,0,0,False,True,UKH
2020-05-21,GBR,United Kingdom,Eileanan Siar (Western Isles),57.759892,-7.019403,6,0,0,6,0,0,False,True,UKM64
2020-05-21,GBR,United Kingdom,England,NA,NA,6122,32117,0,-25995,0,0,False,True,UK
2020-05-21,GBR,United Kingdom,Fife,56.228968,-3.118568,826,0,0,826,0,0,False,True,UKM72
